question_id,intervention,measurement_layer,distance,delta_persona_projection,delta_emotion_projection
eval18,emotion,27,12,0.2621612548828125,0.3150475025177002
eval18,emotion,27,13,0.3078594207763672,0.8916397094726562
eval18,emotion,27,14,0.3935050964355469,0.3302288055419922
eval18,emotion,27,15,1.3128280639648438,1.0005855560302734
eval18,emotion,27,16,0.2409801483154297,0.08690071105957031
eval18,emotion,27,17,0.22964859008789062,0.543644905090332
eval18,emotion,27,18,0.222412109375,0.3711814880371094
eval18,emotion,27,19,-0.3953094482421875,0.33313846588134766
eval18,emotion,27,20,0.4561638832092285,0.6072425842285156
eval18,persona,20,1,0.05957746505737305,0.04459071159362793
eval18,persona,20,2,0.1278858184814453,-0.002163410186767578
eval18,persona,20,3,0.018082618713378906,0.007394313812255859
eval18,persona,20,4,0.10434722900390625,0.0008507072925567627
eval18,persona,20,5,0.023012161254882812,0.0256805419921875
eval18,persona,20,6,0.0032672882080078125,-0.005439937114715576
eval18,persona,20,7,0.05658292770385742,-0.010857582092285156
eval18,persona,20,8,0.03837013244628906,0.01922762393951416
eval18,persona,20,9,0.03557300567626953,0.02386331558227539
eval18,persona,20,10,0.022054195404052734,0.0040814876556396484
eval18,persona,20,11,0.04757976531982422,0.025730133056640625
eval18,persona,20,12,0.03057718276977539,0.026189327239990234
eval18,persona,20,13,0.026443958282470703,0.003692626953125
eval18,persona,20,14,0.028133869171142578,0.02021956443786621
eval18,persona,20,15,-0.03012371063232422,-0.030853271484375
eval18,persona,20,16,0.04355812072753906,-0.0018343925476074219
eval18,persona,20,17,0.024911880493164062,0.04063987731933594
eval18,persona,20,18,0.005767822265625,0.0073566436767578125
eval18,persona,20,19,0.007336616516113281,-0.020021438598632812
eval18,persona,20,20,0.005129814147949219,0.014214515686035156
eval18,persona,27,1,5.173439025878906,2.245563507080078
eval18,persona,27,2,-0.16451263427734375,0.18644428253173828
eval18,persona,27,3,2.064403533935547,-0.25669288635253906
eval18,persona,27,4,0.8218307495117188,0.66351318359375
eval18,persona,27,5,0.6725502014160156,0.19645214080810547
eval18,persona,27,6,-0.15230941772460938,0.12915349006652832
eval18,persona,27,7,1.2701454162597656,0.2550621032714844
eval18,persona,27,8,0.5214271545410156,0.524017333984375
eval18,persona,27,9,1.2688827514648438,0.4339332580566406
eval18,persona,27,10,1.5158042907714844,0.6265201568603516
eval18,persona,27,11,1.9137420654296875,0.526688814163208
eval18,persona,27,12,0.8454055786132812,0.3901240825653076
eval18,persona,27,13,0.6157169342041016,0.5281314849853516
eval18,persona,27,14,0.5423049926757812,-0.111053466796875
eval18,persona,27,15,1.2712631225585938,0.3672208786010742
eval18,persona,27,16,0.8365211486816406,0.14027786254882812
eval18,persona,27,17,0.038967132568359375,0.4268221855163574
eval18,persona,27,18,-0.07755661010742188,0.2168283462524414
eval18,persona,27,19,0.417724609375,0.4094276428222656
eval18,persona,27,20,0.49676990509033203,0.7740325927734375
eval19,emotion,20,1,0.22358131408691406,0.39455604553222656
eval19,emotion,20,2,0.0632777214050293,0.10240840911865234
eval19,emotion,20,3,-0.06056976318359375,0.049475908279418945
eval19,emotion,20,4,0.014893054962158203,0.00769805908203125
eval19,emotion,20,5,0.03830909729003906,0.05248546600341797
eval19,emotion,20,6,0.054390907287597656,0.06519889831542969
eval19,emotion,20,7,0.03248786926269531,0.06255245208740234
eval19,emotion,20,8,0.010622143745422363,0.020557165145874023
eval19,emotion,20,9,0.006955146789550781,0.025354862213134766
eval19,emotion,20,10,0.03568887710571289,0.06732463836669922
eval19,emotion,20,11,0.0381169319152832,0.05260658264160156
eval19,emotion,20,12,0.09724617004394531,0.05874347686767578
eval19,emotion,20,13,0.05356407165527344,0.03829669952392578
eval19,emotion,20,14,0.0272216796875,0.056975364685058594
eval19,emotion,20,15,0.03125762939453125,0.037346839904785156
eval19,emotion,20,16,0.010102272033691406,0.027130126953125
eval19,emotion,20,17,-0.00363922119140625,0.002735137939453125
eval19,emotion,20,18,0.027255356311798096,0.0364995002746582
eval19,emotion,20,19,0.008981943130493164,0.021625518798828125
eval19,emotion,20,20,-0.0005164146423339844,0.0014111995697021484
eval19,emotion,27,1,1.5038833618164062,1.4781813621520996
eval19,emotion,27,2,0.8970069885253906,0.52490234375
eval19,emotion,27,3,-0.19290924072265625,0.4119586944580078
eval19,emotion,27,4,1.2108612060546875,0.43550407886505127
eval19,emotion,27,5,-0.315765380859375,0.3385734558105469
eval19,emotion,27,6,0.00235748291015625,0.37858104705810547
eval19,emotion,27,7,0.6081504821777344,0.3106088638305664
eval19,emotion,27,8,0.09231948852539062,0.04641151428222656
eval19,emotion,27,9,0.2601280212402344,0.1274261474609375
eval19,emotion,27,10,0.3281059265136719,0.16172027587890625
eval19,emotion,27,11,-0.7146720886230469,0.4454078674316406
eval19,emotion,27,12,0.7704429626464844,0.5372343063354492
eval19,emotion,27,13,0.3853302001953125,0.5476970672607422
eval19,emotion,27,14,0.6011161804199219,0.5582122802734375
eval19,emotion,27,15,0.6202621459960938,0.26914405822753906
eval19,emotion,27,16,-0.1807403564453125,-0.014522552490234375
eval19,emotion,27,17,-0.23077964782714844,0.2544727325439453
eval19,emotion,27,18,0.40021514892578125,0.03110218048095703
eval19,emotion,27,19,0.113677978515625,0.38323020935058594
eval19,emotion,27,20,-0.020915985107421875,-0.09344625473022461
eval19,persona,20,1,0.3899078369140625,0.15283489227294922
eval19,persona,20,2,0.16864728927612305,0.03292703628540039
eval19,persona,20,3,-0.030591964721679688,0.04521596431732178
eval19,persona,20,4,0.03906822204589844,-0.031157493591308594
eval19,persona,20,5,0.057320594787597656,0.006539344787597656
eval19,persona,20,6,0.051262855529785156,0.022098541259765625
eval19,persona,20,7,0.10220050811767578,0.041011810302734375
eval19,persona,20,8,0.025173664093017578,0.009973526000976562
eval19,persona,20,9,0.0267181396484375,0.00865316390991211
eval19,persona,20,10,0.07277631759643555,0.022141456604003906
eval19,persona,20,11,0.05905294418334961,0.018792152404785156
eval19,persona,20,12,0.145660400390625,0.0269012451171875
eval19,persona,20,13,0.10072898864746094,-0.025096893310546875
eval19,persona,20,14,0.06293582916259766,0.04351615905761719
eval19,persona,20,15,0.06485462188720703,0.021116256713867188
eval19,persona,20,16,0.03256416320800781,0.0223846435546875
eval19,persona,20,17,0.029027938842773438,0.02708148956298828
eval19,persona,20,18,0.023591160774230957,0.01236581802368164
eval19,persona,20,19,0.012838125228881836,0.0231478214263916
eval19,persona,20,20,0.014155253767967224,0.005365848541259766
eval19,persona,27,1,3.0341033935546875,1.7705607414245605
eval19,persona,27,2,2.3001327514648438,0.5412406921386719
eval19,persona,27,3,0.6361312866210938,0.3219776153564453
eval19,persona,27,4,2.2667465209960938,0.2614562511444092
eval19,persona,27,5,0.1025390625,0.2540855407714844
eval19,persona,27,6,1.32867431640625,0.8358192443847656
eval19,persona,27,7,1.1134605407714844,0.7833707332611084
eval19,persona,27,8,0.8939971923828125,0.2977008819580078
eval19,persona,27,9,1.0915374755859375,0.3206806182861328
eval19,persona,27,10,0.4905853271484375,0.4083080291748047
eval19,persona,27,11,1.0362739562988281,0.6529231071472168
eval19,persona,27,12,1.6880531311035156,0.5252585411071777
eval19,persona,27,13,1.3375244140625,0.7015380859375
eval19,persona,27,14,0.4360923767089844,0.2851715087890625
eval19,persona,27,15,0.9140281677246094,0.21761608123779297
eval19,persona,27,16,0.1833343505859375,0.19059371948242188
eval19,persona,27,17,0.2686138153076172,0.47672271728515625
eval19,persona,27,18,1.2730674743652344,0.5434379577636719
eval19,persona,27,19,0.4425506591796875,0.20619869232177734
eval19,persona,27,20,0.514373779296875,0.1288771629333496
eval20,emotion,20,1,0.0644674301147461,0.21604442596435547
eval20,emotion,20,2,0.04465961456298828,0.06892108917236328
eval20,emotion,20,3,0.0134735107421875,0.06801557540893555
eval20,emotion,20,4,0.0652611255645752,0.1960887908935547
eval20,emotion,20,5,0.051141977310180664,0.11461782455444336
eval20,emotion,20,6,3.6656856536865234e-05,0.040572166442871094
eval20,emotion,20,7,0.026599884033203125,0.012340068817138672
eval20,emotion,20,8,-0.006945133209228516,0.07683897018432617
eval20,emotion,20,9,0.048058271408081055,0.07045936584472656
eval20,emotion,20,10,0.020976394414901733,0.05670785903930664
eval20,emotion,20,11,-0.02302849292755127,0.0039157867431640625
eval20,emotion,20,12,-0.0057146549224853516,0.0060024261474609375
eval20,emotion,20,13,-0.020020484924316406,0.00857400894165039
eval20,emotion,20,14,-0.012683212757110596,0.01581573486328125
eval20,emotion,20,15,-0.01780247688293457,0.029247760772705078
eval20,emotion,20,16,0.03356599807739258,0.07049226760864258
eval20,emotion,20,17,-0.003418445587158203,0.02510833740234375
eval20,emotion,20,18,0.003472566604614258,0.012308120727539062
eval20,emotion,20,19,0.010141611099243164,0.045914649963378906
eval20,emotion,20,20,0.05285358428955078,0.098602294921875
eval20,emotion,27,1,1.6900768280029297,2.043142318725586
eval20,emotion,27,2,0.5912895202636719,0.8676662445068359
eval20,emotion,27,3,0.722437858581543,0.5681056976318359
eval20,emotion,27,4,0.47446727752685547,0.8710613250732422
eval20,emotion,27,5,0.5139522552490234,1.0641026496887207
eval20,emotion,27,6,0.43111610412597656,0.8834524154663086
eval20,emotion,27,7,0.7954988479614258,0.8365650177001953
eval20,emotion,27,8,0.37854671478271484,0.4850025177001953
eval20,emotion,27,9,-0.07970333099365234,0.6784048080444336
eval20,emotion,27,10,0.6473712921142578,0.5434455871582031
eval20,emotion,27,11,-0.064910888671875,0.060451507568359375
eval20,emotion,27,12,0.4774312973022461,0.6465015411376953
eval20,emotion,27,13,-0.20233535766601562,-0.056964874267578125
eval20,emotion,27,14,0.15607166290283203,0.3684425354003906
eval20,emotion,27,15,-0.5002803802490234,0.07157325744628906
eval20,emotion,27,16,0.8272933959960938,0.4090576171875
eval20,emotion,27,17,-0.4248380661010742,0.0155487060546875
eval20,emotion,27,18,1.253556251525879,-0.020467758178710938
eval20,emotion,27,19,-0.5258331298828125,0.11806297302246094
eval20,emotion,27,20,0.3289947509765625,0.185150146484375
eval20,persona,20,1,0.1924121379852295,0.04414963722229004
eval20,persona,20,2,0.1018366813659668,0.031665802001953125
eval20,persona,20,3,0.056635379791259766,0.02604961395263672
eval20,persona,20,4,0.19941091537475586,0.0731344223022461
eval20,persona,20,5,0.10725045204162598,0.02968597412109375
eval20,persona,20,6,0.011121213436126709,-0.008175849914550781
eval20,persona,20,7,0.013235092163085938,-0.006075859069824219
eval20,persona,20,8,0.07660293579101562,0.01359701156616211
eval20,persona,20,9,0.056975364685058594,0.02498340606689453
eval20,persona,20,10,0.06027008593082428,0.02053356170654297
eval20,persona,20,11,-0.014287352561950684,-0.008159995079040527
eval20,persona,20,12,0.037032365798950195,-0.018835067749023438
eval20,persona,20,13,0.04150182008743286,-0.06685256958007812
eval20,persona,20,14,0.020863354206085205,0.014635086059570312
eval20,persona,20,15,0.03165912628173828,0.016302824020385742
eval20,persona,20,16,0.03875732421875,-0.011150360107421875
eval20,persona,20,17,0.017128705978393555,0.0012426376342773438
eval20,persona,20,18,-0.0049228668212890625,-0.010895729064941406
eval20,persona,20,19,0.032248497009277344,0.02120351791381836
eval20,persona,20,20,0.0994100570678711,0.038518428802490234
eval20,persona,27,1,2.869894027709961,1.7862625122070312
eval20,persona,27,2,1.9134702682495117,1.0972766876220703
eval20,persona,27,3,1.5701169967651367,0.6588764190673828
eval20,persona,27,4,1.8268051147460938,1.2311553955078125
eval20,persona,27,5,1.3458442687988281,0.5009932518005371
eval20,persona,27,6,0.9184150695800781,0.8278656005859375
eval20,persona,27,7,0.8672885894775391,0.6404514312744141
eval20,persona,27,8,1.1328096389770508,0.06473922729492188
eval20,persona,27,9,0.7838382720947266,0.2963218688964844
eval20,persona,27,10,1.4626102447509766,0.36124706268310547
eval20,persona,27,11,0.4410076141357422,0.26410675048828125
eval20,persona,27,12,0.4889860153198242,0.5447311401367188
eval20,persona,27,13,0.10027122497558594,-0.24356460571289062
eval20,persona,27,14,0.7972249984741211,0.20812225341796875
eval20,persona,27,15,0.1760387420654297,-0.3571205139160156
eval20,persona,27,16,1.0206756591796875,0.19742965698242188
eval20,persona,27,17,0.0009431838989257812,0.1068878173828125
eval20,persona,27,18,0.5880565643310547,0.4184093475341797
eval20,persona,27,19,-0.16648101806640625,0.2739105224609375
eval20,persona,27,20,0.5135955810546875,-0.05638885498046875
